OrganisationID,EmployeeID,WeekDay,DayName,UnavailableHour
766174,656852,1,MONDAY,23
766174,656852,1,MONDAY,24
766174,656852,2,TUESDAY,1
766174,656852,2,TUESDAY,2
766174,656852,2,TUESDAY,3
766174,656852,2,TUESDAY,4
766174,656852,2,TUESDAY,5
766174,656852,2,TUESDAY,6
766174,656852,2,TUESDAY,7
766174,656852,2,TUESDAY,8
766174,656852,2,TUESDAY,9
766174,656852,2,TUESDAY,10
766174,656852,2,TUESDAY,11
766174,656852,2,TUESDAY,12
766174,656852,2,TUESDAY,13
766174,656852,2,TUESDAY,14
766174,656852,2,TUESDAY,15
766174,656852,2,TUESDAY,16
766174,656852,2,TUESDAY,17
766174,656852,2,TUESDAY,18
766174,656852,2,TUESDAY,19
766174,656852,2,TUESDAY,20
766174,656852,2,TUESDAY,21
766174,656852,2,TUESDAY,22
766174,656852,2,TUESDAY,23
766174,656852,2,TUESDAY,24
766174,656852,3,WEDNESDAY,1
766174,656852,3,WEDNESDAY,2
766174,656852,3,WEDNESDAY,3
766174,656852,3,WEDNESDAY,4
766174,656852,3,WEDNESDAY,5
766174,656852,3,WEDNESDAY,6
766174,656852,3,WEDNESDAY,7
766174,656852,3,WEDNESDAY,8
766174,656852,3,WEDNESDAY,9
766174,656852,3,WEDNESDAY,10
766174,656852,3,WEDNESDAY,11
766174,656852,3,WEDNESDAY,12
766174,656852,3,WEDNESDAY,13
766174,656852,3,WEDNESDAY,14
766174,656852,3,WEDNESDAY,15
766174,656852,3,WEDNESDAY,16
766174,656852,3,WEDNESDAY,17
766174,656852,3,WEDNESDAY,18
766174,656852,3,WEDNESDAY,19
766174,656852,3,WEDNESDAY,20
766174,656852,3,WEDNESDAY,21
766174,656852,3,WEDNESDAY,22
766174,656852,3,WEDNESDAY,23
766174,656852,3,WEDNESDAY,24
766174,656852,4,THURSDAY,6
766174,656852,4,THURSDAY,7
766174,656852,4,THURSDAY,8
766174,656852,4,THURSDAY,9
766174,656852,4,THURSDAY,10
766174,656852,4,THURSDAY,11
766174,656852,4,THURSDAY,12
766174,656852,4,THURSDAY,13
766174,656852,4,THURSDAY,14
766174,656852,4,THURSDAY,15
766174,656852,4,THURSDAY,16
766174,656852,4,THURSDAY,17
766174,656852,4,THURSDAY,18
766174,656852,4,THURSDAY,19
766174,656852,4,THURSDAY,20
766174,656852,4,THURSDAY,21
766174,656852,4,THURSDAY,22
766174,656852,4,THURSDAY,23
766174,656852,5,FRIDAY,6
766174,656852,5,FRIDAY,7
766174,656852,5,FRIDAY,8
766174,656852,5,FRIDAY,9
766174,656852,5,FRIDAY,10
766174,656852,5,FRIDAY,11
766174,656852,5,FRIDAY,12
766174,656852,5,FRIDAY,13
766174,656852,5,FRIDAY,14
766174,656852,5,FRIDAY,15
766174,656852,5,FRIDAY,16
766174,656852,5,FRIDAY,17
766174,656852,5,FRIDAY,18
766174,656852,5,FRIDAY,19
766174,656852,5,FRIDAY,20
766174,656852,5,FRIDAY,21
766174,656852,5,FRIDAY,22
766174,656852,5,FRIDAY,23
766174,656852,6,SATURDAY,6
766174,656852,6,SATURDAY,7
766174,656852,6,SATURDAY,8
766174,656852,6,SATURDAY,9
766174,656852,6,SATURDAY,10
766174,656852,6,SATURDAY,11
766174,656852,6,SATURDAY,12
766174,656852,6,SATURDAY,13
766174,656852,6,SATURDAY,14
766174,656852,6,SATURDAY,15
766174,656852,6,SATURDAY,16
766174,656852,6,SATURDAY,17
766174,656852,6,SATURDAY,18
766174,656852,6,SATURDAY,19
766174,656852,6,SATURDAY,20
766174,656852,6,SATURDAY,21
766174,656852,6,SATURDAY,22
766174,656852,6,SATURDAY,23
766174,656850,0,SUNDAY,1
766174,656850,0,SUNDAY,2
766174,656850,0,SUNDAY,3
766174,656850,0,SUNDAY,4
766174,656850,0,SUNDAY,5
766174,656850,0,SUNDAY,6
766174,656850,0,SUNDAY,7
766174,656850,0,SUNDAY,8
766174,656850,0,SUNDAY,9
766174,656850,0,SUNDAY,10
766174,656850,0,SUNDAY,11
766174,656850,0,SUNDAY,12
766174,656850,0,SUNDAY,13
766174,656850,0,SUNDAY,14
766174,656850,0,SUNDAY,15
766174,656850,0,SUNDAY,16
766174,656850,0,SUNDAY,17
766174,656850,0,SUNDAY,18
766174,656850,0,SUNDAY,19
766174,656850,0,SUNDAY,20
766174,656850,0,SUNDAY,21
766174,656850,0,SUNDAY,22
766174,656850,0,SUNDAY,23
766174,656850,0,SUNDAY,24
766174,656850,1,MONDAY,1
766174,656850,1,MONDAY,2
766174,656850,1,MONDAY,3
766174,656850,1,MONDAY,4
766174,656850,1,MONDAY,5
766174,656850,1,MONDAY,6
766174,656850,1,MONDAY,7
766174,656850,1,MONDAY,8
766174,656850,1,MONDAY,9
766174,656850,1,MONDAY,10
766174,656850,1,MONDAY,11
766174,656850,1,MONDAY,12
766174,656850,1,MONDAY,13
766174,656850,1,MONDAY,14
766174,656850,1,MONDAY,15
766174,656850,1,MONDAY,16
766174,656850,1,MONDAY,17
766174,656850,1,MONDAY,18
766174,656850,1,MONDAY,19
766174,656850,1,MONDAY,20
766174,656850,1,MONDAY,21
766174,656850,1,MONDAY,22
766174,656850,1,MONDAY,23
766174,656850,1,MONDAY,24
766174,656850,2,TUESDAY,1
766174,656850,2,TUESDAY,2
766174,656850,2,TUESDAY,3
766174,656850,2,TUESDAY,4
766174,656850,2,TUESDAY,5
766174,656850,2,TUESDAY,6
766174,656850,2,TUESDAY,7
766174,656850,2,TUESDAY,8
766174,656850,2,TUESDAY,9
766174,656850,2,TUESDAY,10
766174,656850,2,TUESDAY,11
766174,656850,2,TUESDAY,12
766174,656850,2,TUESDAY,13
766174,656850,2,TUESDAY,14
766174,656850,2,TUESDAY,15
766174,656850,2,TUESDAY,16
766174,656850,2,TUESDAY,17
766174,656850,2,TUESDAY,18
766174,656850,2,TUESDAY,19
766174,656850,2,TUESDAY,20
766174,656850,2,TUESDAY,21
766174,656850,2,TUESDAY,22
766174,656850,2,TUESDAY,23
766174,656850,2,TUESDAY,24
766174,656850,3,WEDNESDAY,1
766174,656850,3,WEDNESDAY,2
766174,656850,3,WEDNESDAY,3
766174,656850,3,WEDNESDAY,4
766174,656850,3,WEDNESDAY,5
766174,656850,3,WEDNESDAY,6
766174,656850,3,WEDNESDAY,7
766174,656850,3,WEDNESDAY,8
766174,656850,3,WEDNESDAY,9
766174,656850,3,WEDNESDAY,10
766174,656850,3,WEDNESDAY,11
766174,656850,3,WEDNESDAY,12
766174,656850,3,WEDNESDAY,13
766174,656850,3,WEDNESDAY,14
766174,656850,3,WEDNESDAY,15
766174,656850,3,WEDNESDAY,16
766174,656850,3,WEDNESDAY,17
766174,656850,3,WEDNESDAY,18
766174,656850,3,WEDNESDAY,19
766174,656850,3,WEDNESDAY,20
766174,656850,3,WEDNESDAY,21
766174,656850,3,WEDNESDAY,22
766174,656850,3,WEDNESDAY,23
766174,656850,3,WEDNESDAY,24
766174,656850,4,THURSDAY,6
766174,656850,4,THURSDAY,7
766174,656850,4,THURSDAY,8
766174,656850,4,THURSDAY,9
766174,656850,4,THURSDAY,10
766174,656850,4,THURSDAY,11
766174,656850,4,THURSDAY,12
766174,656850,4,THURSDAY,13
766174,656850,4,THURSDAY,14
766174,656850,4,THURSDAY,15
766174,656850,4,THURSDAY,16
766174,656850,4,THURSDAY,17
766174,656850,4,THURSDAY,18
766174,656850,4,THURSDAY,19
766174,656850,4,THURSDAY,20
766174,656850,4,THURSDAY,21
766174,656850,4,THURSDAY,22
766174,656850,4,THURSDAY,23
766174,656850,5,FRIDAY,6
766174,656850,5,FRIDAY,7
766174,656850,5,FRIDAY,8
766174,656850,5,FRIDAY,9
766174,656850,5,FRIDAY,10
766174,656850,5,FRIDAY,11
766174,656850,5,FRIDAY,12
766174,656850,5,FRIDAY,13
766174,656850,5,FRIDAY,14
766174,656850,5,FRIDAY,15
766174,656850,5,FRIDAY,16
766174,656850,5,FRIDAY,17
766174,656850,5,FRIDAY,18
766174,656850,5,FRIDAY,19
766174,656850,5,FRIDAY,20
766174,656850,5,FRIDAY,21
766174,656850,5,FRIDAY,22
766174,656850,5,FRIDAY,23
766174,656850,6,SATURDAY,6
766174,656850,6,SATURDAY,7
766174,656850,6,SATURDAY,8
766174,656850,6,SATURDAY,9
766174,656850,6,SATURDAY,10
766174,656850,6,SATURDAY,11
766174,656850,6,SATURDAY,12
766174,656850,6,SATURDAY,13
766174,656850,6,SATURDAY,14
766174,656850,6,SATURDAY,15
766174,656850,6,SATURDAY,16
766174,656850,6,SATURDAY,17
766174,656850,6,SATURDAY,18
766174,656850,6,SATURDAY,19
766174,656850,6,SATURDAY,20
766174,656850,6,SATURDAY,21
766174,656850,6,SATURDAY,22
766174,656850,6,SATURDAY,23
766174,632723,3,WEDNESDAY,17
766174,632723,3,WEDNESDAY,18
766174,632723,3,WEDNESDAY,19
766174,632723,3,WEDNESDAY,20
766174,632723,3,WEDNESDAY,21
766174,632723,3,WEDNESDAY,22
766174,632723,3,WEDNESDAY,23
766174,632723,3,WEDNESDAY,24
766174,620245,6,SATURDAY,1
766174,620245,6,SATURDAY,2
766174,620245,6,SATURDAY,3
766174,620245,6,SATURDAY,4
766174,620245,6,SATURDAY,5
766174,620245,6,SATURDAY,6
766174,620245,6,SATURDAY,7
766174,620245,6,SATURDAY,8
766174,620245,6,SATURDAY,9
766174,620245,6,SATURDAY,10
766174,620245,6,SATURDAY,11
766174,620245,6,SATURDAY,12
766174,620245,6,SATURDAY,13
766174,656860,0,SUNDAY,6
766174,656860,0,SUNDAY,7
766174,656860,0,SUNDAY,8
766174,656860,0,SUNDAY,9
766174,656860,0,SUNDAY,10
766174,656860,0,SUNDAY,11
766174,656860,0,SUNDAY,12
766174,656860,0,SUNDAY,13
766174,656860,0,SUNDAY,14
766174,656860,0,SUNDAY,15
766174,656860,0,SUNDAY,16
766174,656860,0,SUNDAY,17
766174,656860,0,SUNDAY,18
766174,656860,0,SUNDAY,19
766174,656860,0,SUNDAY,20
766174,656860,0,SUNDAY,21
766174,656860,0,SUNDAY,22
766174,656860,0,SUNDAY,23
766174,656860,1,MONDAY,1
766174,656860,1,MONDAY,2
766174,656860,1,MONDAY,3
766174,656860,1,MONDAY,4
766174,656860,1,MONDAY,5
766174,656860,1,MONDAY,6
766174,656860,1,MONDAY,7
766174,656860,1,MONDAY,8
766174,656860,1,MONDAY,9
766174,656860,1,MONDAY,10
766174,656860,1,MONDAY,11
766174,656860,1,MONDAY,12
766174,656860,1,MONDAY,13
766174,656860,1,MONDAY,14
766174,656860,1,MONDAY,15
766174,656860,1,MONDAY,16
766174,656860,1,MONDAY,17
766174,656860,1,MONDAY,18
766174,656860,1,MONDAY,19
766174,656860,1,MONDAY,20
766174,656860,1,MONDAY,21
766174,656860,1,MONDAY,22
766174,656860,1,MONDAY,23
766174,656860,1,MONDAY,24
766174,656860,2,TUESDAY,1
766174,656860,2,TUESDAY,2
766174,656860,2,TUESDAY,3
766174,656860,2,TUESDAY,4
766174,656860,2,TUESDAY,5
766174,656860,2,TUESDAY,6
766174,656860,2,TUESDAY,7
766174,656860,2,TUESDAY,8
766174,656860,2,TUESDAY,9
766174,656860,2,TUESDAY,10
766174,656860,2,TUESDAY,11
766174,656860,2,TUESDAY,12
766174,656860,2,TUESDAY,13
766174,656860,2,TUESDAY,14
766174,656860,2,TUESDAY,15
766174,656860,2,TUESDAY,16
766174,656860,2,TUESDAY,17
766174,656860,2,TUESDAY,18
766174,656860,2,TUESDAY,19
766174,656860,2,TUESDAY,20
766174,656860,2,TUESDAY,21
766174,656860,2,TUESDAY,22
766174,656860,2,TUESDAY,23
766174,656860,2,TUESDAY,24
766174,656860,3,WEDNESDAY,1
766174,656860,3,WEDNESDAY,2
766174,656860,3,WEDNESDAY,3
766174,656860,3,WEDNESDAY,4
766174,656860,3,WEDNESDAY,5
766174,656860,3,WEDNESDAY,6
766174,656860,3,WEDNESDAY,7
766174,656860,3,WEDNESDAY,8
766174,656860,3,WEDNESDAY,9
766174,656860,3,WEDNESDAY,10
766174,656860,3,WEDNESDAY,11
766174,656860,3,WEDNESDAY,12
766174,656860,3,WEDNESDAY,13
766174,656860,3,WEDNESDAY,14
766174,656860,3,WEDNESDAY,15
766174,656860,3,WEDNESDAY,16
766174,656860,3,WEDNESDAY,17
766174,656860,3,WEDNESDAY,18
766174,656860,3,WEDNESDAY,19
766174,656860,3,WEDNESDAY,20
766174,656860,3,WEDNESDAY,21
766174,656860,3,WEDNESDAY,22
766174,656860,3,WEDNESDAY,23
766174,656860,3,WEDNESDAY,24
766174,656860,4,THURSDAY,6
766174,656860,4,THURSDAY,7
766174,656860,4,THURSDAY,8
766174,656860,4,THURSDAY,9
766174,656860,4,THURSDAY,10
766174,656860,4,THURSDAY,11
766174,656860,4,THURSDAY,12
766174,656860,4,THURSDAY,13
766174,656860,4,THURSDAY,14
766174,656860,4,THURSDAY,15
766174,656860,4,THURSDAY,16
766174,656860,4,THURSDAY,17
766174,656860,4,THURSDAY,18
766174,656860,4,THURSDAY,19
766174,656860,4,THURSDAY,20
766174,656860,4,THURSDAY,21
766174,656860,4,THURSDAY,22
766174,656860,4,THURSDAY,23
766174,656860,5,FRIDAY,6
766174,656860,5,FRIDAY,7
766174,656860,5,FRIDAY,8
766174,656860,5,FRIDAY,9
766174,656860,5,FRIDAY,10
766174,656860,5,FRIDAY,11
766174,656860,5,FRIDAY,12
766174,656860,5,FRIDAY,13
766174,656860,5,FRIDAY,14
766174,656860,5,FRIDAY,15
766174,656860,5,FRIDAY,16
766174,656860,5,FRIDAY,17
766174,656860,5,FRIDAY,18
766174,656860,5,FRIDAY,19
766174,656860,5,FRIDAY,20
766174,656860,5,FRIDAY,21
766174,656860,5,FRIDAY,22
766174,656860,5,FRIDAY,23
766174,656860,6,SATURDAY,6
766174,656860,6,SATURDAY,7
766174,656860,6,SATURDAY,8
766174,656860,6,SATURDAY,9
766174,656860,6,SATURDAY,10
766174,656860,6,SATURDAY,11
766174,656860,6,SATURDAY,12
766174,656860,6,SATURDAY,13
766174,656860,6,SATURDAY,14
766174,656860,6,SATURDAY,15
766174,656860,6,SATURDAY,16
766174,656860,6,SATURDAY,17
766174,656860,6,SATURDAY,18
766174,656860,6,SATURDAY,19
766174,656860,6,SATURDAY,20
766174,656860,6,SATURDAY,21
766174,656860,6,SATURDAY,22
766174,656860,6,SATURDAY,23
766174,656858,0,SUNDAY,6
766174,656858,0,SUNDAY,7
766174,656858,0,SUNDAY,8
766174,656858,0,SUNDAY,9
766174,656858,0,SUNDAY,10
766174,656858,0,SUNDAY,11
766174,656858,0,SUNDAY,12
766174,656858,0,SUNDAY,13
766174,656858,0,SUNDAY,14
766174,656858,0,SUNDAY,15
766174,656858,0,SUNDAY,16
766174,656858,0,SUNDAY,17
766174,656858,0,SUNDAY,18
766174,656858,0,SUNDAY,19
766174,656858,0,SUNDAY,20
766174,656858,0,SUNDAY,21
766174,656858,0,SUNDAY,22
766174,656858,0,SUNDAY,23
766174,656858,1,MONDAY,1
766174,656858,1,MONDAY,2
766174,656858,1,MONDAY,3
766174,656858,1,MONDAY,4
766174,656858,1,MONDAY,5
766174,656858,1,MONDAY,6
766174,656858,1,MONDAY,7
766174,656858,1,MONDAY,8
766174,656858,1,MONDAY,9
766174,656858,1,MONDAY,10
766174,656858,1,MONDAY,11
766174,656858,1,MONDAY,12
766174,656858,1,MONDAY,13
766174,656858,1,MONDAY,14
766174,656858,1,MONDAY,15
766174,656858,1,MONDAY,16
766174,656858,1,MONDAY,17
766174,656858,1,MONDAY,18
766174,656858,1,MONDAY,19
766174,656858,1,MONDAY,20
766174,656858,1,MONDAY,21
766174,656858,1,MONDAY,22
766174,656858,1,MONDAY,23
766174,656858,1,MONDAY,24
766174,656858,2,TUESDAY,1
766174,656858,2,TUESDAY,2
766174,656858,2,TUESDAY,3
766174,656858,2,TUESDAY,4
766174,656858,2,TUESDAY,5
766174,656858,2,TUESDAY,6
766174,656858,2,TUESDAY,7
766174,656858,2,TUESDAY,8
766174,656858,2,TUESDAY,9
766174,656858,2,TUESDAY,10
766174,656858,2,TUESDAY,11
766174,656858,2,TUESDAY,12
766174,656858,2,TUESDAY,13
766174,656858,2,TUESDAY,14
766174,656858,2,TUESDAY,15
766174,656858,2,TUESDAY,16
766174,656858,2,TUESDAY,17
766174,656858,2,TUESDAY,18
766174,656858,2,TUESDAY,19
766174,656858,2,TUESDAY,20
766174,656858,2,TUESDAY,21
766174,656858,2,TUESDAY,22
766174,656858,2,TUESDAY,23
766174,656858,2,TUESDAY,24
766174,656858,3,WEDNESDAY,1
766174,656858,3,WEDNESDAY,2
766174,656858,3,WEDNESDAY,3
766174,656858,3,WEDNESDAY,4
766174,656858,3,WEDNESDAY,5
766174,656858,3,WEDNESDAY,6
766174,656858,3,WEDNESDAY,7
766174,656858,3,WEDNESDAY,8
766174,656858,3,WEDNESDAY,9
766174,656858,3,WEDNESDAY,10
766174,656858,3,WEDNESDAY,11
766174,656858,3,WEDNESDAY,12
766174,656858,3,WEDNESDAY,13
766174,656858,3,WEDNESDAY,14
766174,656858,3,WEDNESDAY,15
766174,656858,3,WEDNESDAY,16
766174,656858,3,WEDNESDAY,17
766174,656858,3,WEDNESDAY,18
766174,656858,3,WEDNESDAY,19
766174,656858,3,WEDNESDAY,20
766174,656858,3,WEDNESDAY,21
766174,656858,3,WEDNESDAY,22
766174,656858,3,WEDNESDAY,23
766174,656858,3,WEDNESDAY,24
766174,656858,4,THURSDAY,6
766174,656858,4,THURSDAY,7
766174,656858,4,THURSDAY,8
766174,656858,4,THURSDAY,9
766174,656858,4,THURSDAY,10
766174,656858,4,THURSDAY,11
766174,656858,4,THURSDAY,12
766174,656858,4,THURSDAY,13
766174,656858,4,THURSDAY,14
766174,656858,4,THURSDAY,15
766174,656858,4,THURSDAY,16
766174,656858,4,THURSDAY,17
766174,656858,4,THURSDAY,18
766174,656858,4,THURSDAY,19
766174,656858,4,THURSDAY,20
766174,656858,4,THURSDAY,21
766174,656858,4,THURSDAY,22
766174,656858,4,THURSDAY,23
766174,656858,5,FRIDAY,6
766174,656858,5,FRIDAY,7
766174,656858,5,FRIDAY,8
766174,656858,5,FRIDAY,9
766174,656858,5,FRIDAY,10
766174,656858,5,FRIDAY,11
766174,656858,5,FRIDAY,12
766174,656858,5,FRIDAY,13
766174,656858,5,FRIDAY,14
766174,656858,5,FRIDAY,15
766174,656858,5,FRIDAY,16
766174,656858,5,FRIDAY,17
766174,656858,5,FRIDAY,18
766174,656858,5,FRIDAY,19
766174,656858,5,FRIDAY,20
766174,656858,5,FRIDAY,21
766174,656858,5,FRIDAY,22
766174,656858,5,FRIDAY,23
766174,656858,6,SATURDAY,6
766174,656858,6,SATURDAY,7
766174,656858,6,SATURDAY,8
766174,656858,6,SATURDAY,9
766174,656858,6,SATURDAY,10
766174,656858,6,SATURDAY,11
766174,656858,6,SATURDAY,12
766174,656858,6,SATURDAY,13
766174,656858,6,SATURDAY,14
766174,656858,6,SATURDAY,15
766174,656858,6,SATURDAY,16
766174,656858,6,SATURDAY,17
766174,656858,6,SATURDAY,18
766174,656858,6,SATURDAY,19
766174,656858,6,SATURDAY,20
766174,656858,6,SATURDAY,21
766174,656858,6,SATURDAY,22
766174,656858,6,SATURDAY,23
780237,458648,1,MONDAY,1
780237,458648,1,MONDAY,2
780237,458648,1,MONDAY,3
780237,458648,1,MONDAY,4
780237,458648,1,MONDAY,5
780237,458648,1,MONDAY,6
780237,458648,1,MONDAY,7
780237,458648,1,MONDAY,8
780237,458648,1,MONDAY,9
780237,458648,1,MONDAY,10
780237,458648,1,MONDAY,11
780237,458648,1,MONDAY,12
780237,458648,1,MONDAY,13
780237,458648,1,MONDAY,14
780237,458648,1,MONDAY,15
780237,458648,1,MONDAY,16
780237,458648,1,MONDAY,17
780237,458648,2,TUESDAY,1
780237,458648,2,TUESDAY,2
780237,458648,2,TUESDAY,3
780237,458648,2,TUESDAY,4
780237,458648,2,TUESDAY,5
780237,458648,2,TUESDAY,6
780237,458648,2,TUESDAY,7
780237,458648,2,TUESDAY,8
780237,458648,2,TUESDAY,9
780237,458648,2,TUESDAY,10
780237,458648,2,TUESDAY,11
780237,458648,2,TUESDAY,12
780237,458648,2,TUESDAY,13
780237,458648,2,TUESDAY,14
780237,458648,2,TUESDAY,15
780237,458648,2,TUESDAY,16
780237,458648,2,TUESDAY,17
780237,458648,3,WEDNESDAY,1
780237,458648,3,WEDNESDAY,2
780237,458648,3,WEDNESDAY,3
780237,458648,3,WEDNESDAY,4
780237,458648,3,WEDNESDAY,5
780237,458648,3,WEDNESDAY,6
780237,458648,3,WEDNESDAY,7
780237,458648,3,WEDNESDAY,8
780237,458648,3,WEDNESDAY,9
780237,458648,3,WEDNESDAY,10
780237,458648,3,WEDNESDAY,11
780237,458648,3,WEDNESDAY,12
780237,458648,3,WEDNESDAY,13
780237,458648,3,WEDNESDAY,14
780237,458648,3,WEDNESDAY,15
780237,458648,3,WEDNESDAY,16
780237,458648,3,WEDNESDAY,17
780237,458648,4,THURSDAY,1
780237,458648,4,THURSDAY,2
780237,458648,4,THURSDAY,3
780237,458648,4,THURSDAY,4
780237,458648,4,THURSDAY,5
780237,458648,4,THURSDAY,6
780237,458648,4,THURSDAY,7
780237,458648,4,THURSDAY,8
780237,458648,4,THURSDAY,9
780237,458648,4,THURSDAY,10
780237,458648,4,THURSDAY,11
780237,458648,4,THURSDAY,12
780237,458648,4,THURSDAY,13
780237,458648,4,THURSDAY,14
780237,458648,4,THURSDAY,15
780237,458648,4,THURSDAY,16
780237,458648,4,THURSDAY,17
780237,458648,5,FRIDAY,1
780237,458648,5,FRIDAY,2
780237,458648,5,FRIDAY,3
780237,458648,5,FRIDAY,4
780237,458648,5,FRIDAY,5
780237,458648,5,FRIDAY,6
780237,458648,5,FRIDAY,7
780237,458648,5,FRIDAY,8
780237,458648,5,FRIDAY,9
780237,458648,5,FRIDAY,10
780237,458648,5,FRIDAY,11
780237,458648,5,FRIDAY,12
780237,458648,5,FRIDAY,13
780237,458648,5,FRIDAY,14
780237,458648,5,FRIDAY,15
780237,458648,5,FRIDAY,16
780237,458648,5,FRIDAY,17
780237,458933,0,SUNDAY,8
780237,458933,0,SUNDAY,9
780237,458933,0,SUNDAY,10
780237,458933,0,SUNDAY,11
780237,458933,0,SUNDAY,12
780237,458933,0,SUNDAY,13
780237,458933,0,SUNDAY,14
780237,458933,0,SUNDAY,15
780237,458933,0,SUNDAY,16
780237,458933,0,SUNDAY,17
780237,458933,0,SUNDAY,18
780237,458933,0,SUNDAY,19
780237,458933,0,SUNDAY,20
780237,458933,0,SUNDAY,21
780237,458933,1,MONDAY,11
780237,458933,1,MONDAY,12
780237,458933,1,MONDAY,13
780237,458933,1,MONDAY,14
780237,458933,1,MONDAY,15
780237,458933,1,MONDAY,16
780237,458933,1,MONDAY,17
780237,458933,1,MONDAY,18
780237,458933,1,MONDAY,19
780237,458933,1,MONDAY,20
780237,458933,1,MONDAY,21
780237,458933,1,MONDAY,22
780237,458933,2,TUESDAY,11
780237,458933,2,TUESDAY,12
780237,458933,2,TUESDAY,13
780237,458933,2,TUESDAY,14
780237,458933,2,TUESDAY,15
780237,458933,2,TUESDAY,16
780237,458933,2,TUESDAY,17
780237,458933,2,TUESDAY,18
780237,458933,2,TUESDAY,19
780237,458933,2,TUESDAY,20
780237,458933,2,TUESDAY,21
780237,458933,2,TUESDAY,22
780237,458933,3,WEDNESDAY,11
780237,458933,3,WEDNESDAY,12
780237,458933,3,WEDNESDAY,13
780237,458933,3,WEDNESDAY,14
780237,458933,3,WEDNESDAY,15
780237,458933,3,WEDNESDAY,16
780237,458933,3,WEDNESDAY,17
780237,458933,3,WEDNESDAY,18
780237,458933,3,WEDNESDAY,19
780237,458933,3,WEDNESDAY,20
780237,458933,3,WEDNESDAY,21
780237,458933,3,WEDNESDAY,22
780237,458933,4,THURSDAY,11
780237,458933,4,THURSDAY,12
780237,458933,4,THURSDAY,13
780237,458933,4,THURSDAY,14
780237,458933,4,THURSDAY,15
780237,458933,4,THURSDAY,16
780237,458933,4,THURSDAY,17
780237,458933,4,THURSDAY,18
780237,458933,4,THURSDAY,19
780237,458933,4,THURSDAY,20
780237,458933,4,THURSDAY,21
780237,458933,4,THURSDAY,22
780237,458933,5,FRIDAY,11
780237,458933,5,FRIDAY,12
780237,458933,5,FRIDAY,13
780237,458933,5,FRIDAY,14
780237,458933,5,FRIDAY,15
780237,458933,5,FRIDAY,16
780237,458933,5,FRIDAY,17
780237,458933,5,FRIDAY,18
780237,458933,5,FRIDAY,19
780237,458933,5,FRIDAY,20
780237,458933,5,FRIDAY,21
780237,458933,5,FRIDAY,22
780237,458933,6,SATURDAY,8
780237,458933,6,SATURDAY,9
780237,458933,6,SATURDAY,10
780237,458933,6,SATURDAY,11
780237,458933,6,SATURDAY,12
780237,458933,6,SATURDAY,13
780237,458933,6,SATURDAY,14
780237,458933,6,SATURDAY,15
780237,458933,6,SATURDAY,16
780237,458933,6,SATURDAY,17
780237,458933,6,SATURDAY,18
780237,458933,6,SATURDAY,19
780237,458933,6,SATURDAY,20
780237,458933,6,SATURDAY,21
780237,458933,6,SATURDAY,22
780237,458958,0,SUNDAY,1
780237,458958,0,SUNDAY,2
780237,458958,0,SUNDAY,3
780237,458958,0,SUNDAY,4
780237,458958,0,SUNDAY,5
780237,458958,0,SUNDAY,6
780237,458958,0,SUNDAY,7
780237,458958,0,SUNDAY,8
780237,458958,0,SUNDAY,9
780237,458958,0,SUNDAY,23
780237,458958,0,SUNDAY,24
780237,458958,1,MONDAY,1
780237,458958,1,MONDAY,2
780237,458958,1,MONDAY,3
780237,458958,1,MONDAY,4
780237,458958,1,MONDAY,5
780237,458958,1,MONDAY,6
780237,458958,1,MONDAY,7
780237,458958,1,MONDAY,8
780237,458958,1,MONDAY,9
780237,458958,1,MONDAY,22
780237,458958,1,MONDAY,23
780237,458958,1,MONDAY,24
780237,458958,2,TUESDAY,1
780237,458958,2,TUESDAY,2
780237,458958,2,TUESDAY,3
780237,458958,2,TUESDAY,4
780237,458958,2,TUESDAY,5
780237,458958,2,TUESDAY,6
780237,458958,2,TUESDAY,7
780237,458958,2,TUESDAY,8
780237,458958,2,TUESDAY,9
780237,458958,2,TUESDAY,23
780237,458958,2,TUESDAY,24
780237,458958,3,WEDNESDAY,1
780237,458958,3,WEDNESDAY,2
780237,458958,3,WEDNESDAY,3
780237,458958,3,WEDNESDAY,4
780237,458958,3,WEDNESDAY,5
780237,458958,3,WEDNESDAY,6
780237,458958,3,WEDNESDAY,7
780237,458958,3,WEDNESDAY,8
780237,458958,3,WEDNESDAY,9
780237,458958,3,WEDNESDAY,20
780237,458958,3,WEDNESDAY,21
780237,458958,3,WEDNESDAY,22
780237,458958,3,WEDNESDAY,23
780237,458958,3,WEDNESDAY,24
780237,458958,4,THURSDAY,1
780237,458958,4,THURSDAY,2
780237,458958,4,THURSDAY,3
780237,458958,4,THURSDAY,4
780237,458958,4,THURSDAY,5
780237,458958,4,THURSDAY,6
780237,458958,4,THURSDAY,7
780237,458958,4,THURSDAY,8
780237,458958,4,THURSDAY,9
780237,458958,4,THURSDAY,23
780237,458958,4,THURSDAY,24
780237,458958,5,FRIDAY,1
780237,458958,5,FRIDAY,2
780237,458958,5,FRIDAY,3
780237,458958,5,FRIDAY,4
780237,458958,5,FRIDAY,5
780237,458958,5,FRIDAY,6
780237,458958,5,FRIDAY,7
780237,458958,5,FRIDAY,8
780237,458958,5,FRIDAY,9
780237,458958,5,FRIDAY,22
780237,458958,5,FRIDAY,23
780237,458958,5,FRIDAY,24
780237,458958,6,SATURDAY,1
780237,458958,6,SATURDAY,2
780237,458958,6,SATURDAY,3
